ID,类型,SKU,名称,已发布,是推荐产品,在列表页可见,简短描述,描述,促销开始日期,促销截止日期,税状态,税类,有货,库存,库存不足,允许缺货下单,单独出售,重量(kg),长度(cm),宽度(cm),高度(cm),允许客户评价,购物备注,促销价格,常规售价,分类,标签,运费类,图片,下载限制,下载的过期天数,父级,分组产品,交叉销售,交叉销售,外部链接,按钮文本,位置,属性1名称,属性1值,属性1可见,属性1全局,属性2名称,属性2值,属性2可见,属性2全局,属性3名称,属性3值,属性3可见,属性3全局,属性4名称,属性4值,属性4可见,属性4全局,属性5名称,属性5值,属性5可见,属性5全局,属性6名称,属性6值,属性6可见,属性6全局
38593,variable,654371204579,Sterling Silver C-shape Stud Earring Cubic Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Stud,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01XdY5KQ1ouZuIzQXCN_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01HqLJH81ouZuQ3TdnT_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01nu4k9O1ouZw4T37o0_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01MkVyzu1ouZw0mcAuh_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01R2De6j1ouZuELEFJE_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01kQvMxu1ouZuUxbEGk_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
38660,variation,654371204579-1,Sterling Silver C-shape Stud Earring Cubic Zirconia Inlaid - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01XdY5KQ1ouZuIzQXCN_3967795285-0-cib.jpg,,,654371204579,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
38661,variation,654371204579-2,Sterling Silver C-shape Stud Earring Cubic Zirconia Inlaid - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01kQvMxu1ouZuUxbEGk_3967795285-0-cib.jpg,,,654371204579,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
38592,variable,654806437674,Sterling Silver Drop Earring Flower and Leaf Pendant Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Drop,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN016JmnzN1ouZv1Jan0B_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01VqcJrn1ouZv3ThSFG_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01KnOQOG1ouZv5osJ15_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01m9ozd31ouZvEjnGTY_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01obuWfa1ouZuTIvsCQ_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Rose Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
38649,variation,654806437674-1,Sterling Silver Drop Earring Flower and Leaf Pendant Zirconia Inlaid - Rose Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,39,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN016JmnzN1ouZv1Jan0B_3967795285-0-cib.jpg,,,654806437674,,,,,,1,Color,Rose Gold,,0,,,,,,,,,,,,,,,,,,,,
38650,variation,654806437674-2,Sterling Silver Drop Earring Flower and Leaf Pendant Zirconia Inlaid - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,39,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01KnOQOG1ouZv5osJ15_3967795285-0-cib.jpg,,,654806437674,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
38591,variable,655187010166,Sterling Silver Hoop Earring Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Buckle,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01zLBaid1ouZuUCwTJe_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Q6fRPb1ouZuUCzpGS_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01SFWdJe1ouZvvybh3h_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01S1IIUV1ouZvxze3Hm_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01hpRM2U1ouZuUCxPXv_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN016IEQZt1ouZuKUCXsJ_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
38642,variation,655187010166-1,Sterling Silver Hoop Earring Zirconia Paved - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN016IEQZt1ouZuKUCXsJ_3967795285-0-cib.jpg,,,655187010166,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
38643,variation,655187010166-2,Sterling Silver Hoop Earring Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01zLBaid1ouZuUCwTJe_3967795285-0-cib.jpg,,,655187010166,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
38589,variable,658608804381,Sterling Silver Hoop Earring Cute Stegosaurus Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Drop,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN015GWORi1ouZvIsJeso_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01j9Jsxm1ouZvDotK7a_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01EoqVDM1ouZvARipJu_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01w3xXFC1ouZw2gUd6S_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN016aeH781ouZvJc0OkO_3967795285-0-cib.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
