ID,类型,SKU,名称,已发布,是推荐产品,在列表页可见,简短描述,描述,促销开始日期,促销截止日期,税状态,税类,有货,库存,库存不足,允许缺货下单,单独出售,重量(kg),长度(cm),宽度(cm),高度(cm),允许客户评价,购物备注,促销价格,常规售价,分类,标签,运费类,图片,下载限制,下载的过期天数,父级,分组产品,交叉销售,交叉销售,外部链接,按钮文本,位置,属性1名称,属性1值,属性1可见,属性1全局,属性2名称,属性2值,属性2可见,属性2全局,属性3名称,属性3值,属性3可见,属性3全局,属性4名称,属性4值,属性4可见,属性4全局,属性5名称,属性5值,属性5可见,属性5全局,属性6名称,属性6值,属性6可见,属性6全局
62837,variation,532585297007-3,春夏新款牛皮女包2022双肩包韩版时尚牛皮大容量旅行背包女士皮包 - 灰色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,145,,,,https://zecodo.com/wp-content/uploads/2023/01/3487390955_610693992.jpg,,,532585297007,,,,,,1,Color,灰色,,0,brand,,,0,,,,,,,,,,,,,,,,
62838,variation,532585297007-4,春夏新款牛皮女包2022双肩包韩版时尚牛皮大容量旅行背包女士皮包 - 咖啡色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,145,,,,https://zecodo.com/wp-content/uploads/2023/01/3486218960_610693992.jpg,,,532585297007,,,,,,1,Color,咖啡色,,0,brand,,,0,,,,,,,,,,,,,,,,
60351,variable,534632115648,2022新款真皮女包水桶包复古女包广州厂家批发外贸女大包斜跨包,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,女士包包 > 女士单肩包,,,"https://zecodo.com/wp-content/uploads/2023/01/3194800748_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3184247496_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3184259091_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3196263282_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3184250488_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3185538667_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3183937792_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01d6PUOl290LFKclWLo_952538005-0-cib.jpg",,,,,,,,,0,Color,"灰白色, 黑, 橄榄绿, 土黄色",1,0,brand,,1,0,technology,,1,0,material,真皮,1,0,style,复古风,1,0,,,,
60432,variation,534632115648-1,2022新款真皮女包水桶包复古女包广州厂家批发外贸女大包斜跨包 - 灰白色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,175,,,,https://zecodo.com/wp-content/uploads/2023/01/3185538667_610693992.jpg,,,534632115648,,,,,,1,Color,灰白色,,0,brand,,,0,,,,,,,,,,,,,,,,
60433,variation,534632115648-2,2022新款真皮女包水桶包复古女包广州厂家批发外贸女大包斜跨包 - 黑,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,175,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN01d6PUOl290LFKclWLo_952538005-0-cib.jpg,,,534632115648,,,,,,1,Color,黑,,0,brand,,,0,,,,,,,,,,,,,,,,
60434,variation,534632115648-3,2022新款真皮女包水桶包复古女包广州厂家批发外贸女大包斜跨包 - 橄榄绿,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,175,,,,https://zecodo.com/wp-content/uploads/2023/01/3183937792_610693992.jpg,,,534632115648,,,,,,1,Color,橄榄绿,,0,brand,,,0,,,,,,,,,,,,,,,,
60435,variation,534632115648-4,2022新款真皮女包水桶包复古女包广州厂家批发外贸女大包斜跨包 - 土黄色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,175,,,,https://zecodo.com/wp-content/uploads/2023/01/3184259091_610693992.jpg,,,534632115648,,,,,,1,Color,土黄色,,0,brand,,,0,,,,,,,,,,,,,,,,
60931,variable,535592669078,夏季新款牛皮女包时尚女士包简约托特包大容量时尚手提购物袋,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,女士包包 > 女士单肩包,,,"https://zecodo.com/wp-content/uploads/2023/01/11804929426_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/10750491530_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/10780936130_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/9393896798_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3669781242_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3668699816_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3671382223_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3668708015_610693992.jpg",,,,,,,,,0,Color,"棕色, 黑色, 绿色, 咖啡色",1,0,brand,qiangshili/强士利,1,0,material,真皮,1,0,style,欧美复古,1,0,,,,,,,,
61017,variation,535592669078-1,夏季新款牛皮女包时尚女士包简约托特包大容量时尚手提购物袋 - 棕色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,120,,,,https://zecodo.com/wp-content/uploads/2023/01/3668708015_610693992.jpg,,,535592669078,,,,,,1,Color,棕色,,0,brand,,,0,,,,,,,,,,,,,,,,
61018,variation,535592669078-2,夏季新款牛皮女包时尚女士包简约托特包大容量时尚手提购物袋 - 黑色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,120,,,,https://zecodo.com/wp-content/uploads/2023/01/3668699816_610693992.jpg,,,535592669078,,,,,,1,Color,黑色,,0,brand,,,0,,,,,,,,,,,,,,,,
